,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110409,2.5139999389648438
1,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110809,2.5139999389648438
2,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110610,2.5139999389648438
3,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110908,2.5139999389648438
4,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110410,2.5139999389648438
5,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110404,2.5139999389648438
6,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110403,2.5139999389648438
7,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110301,2.5139999389648438
8,0.0,0,1811797201.0,1811797203.514,Magadan1-KinoSat_110509,2.5139999389648438
9,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110510,2.5139999389648438
10,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110609,2.5139999389648438
11,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_111008,2.5139999389648438
12,0.0,0,1811797201.0,1811797203.514,Magadan1-KinoSat_110409,2.5139999389648438
13,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110808,2.5139999389648438
14,0.0,0,1811797201.0,1811797203.514,Magadan1-KinoSat_110310,2.5139999389648438
15,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110710,2.5139999389648438
16,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110301,2.5139999389648438
17,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110509,2.5139999389648438
18,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110608,2.5139999389648438
19,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110709,2.5139999389648438
20,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110909,2.5139999389648438
21,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110310,2.5139999389648438
22,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110401,2.5139999389648438
23,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110809,2.5139999389648438
24,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110908,2.5139999389648438
25,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110301,2.5139999389648438
26,0.0,0,1811797201.0,1811797203.514,RioGallegos-KinoSat_111003,2.5139999389648438
27,0.0,0,1811797201.0,1811797203.514,Magadan2-KinoSat_110310,2.5139999389648438
28,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_111008,2.5139999389648438
29,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_111007,2.5139999389648438
30,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110702,2.5139999389648438
31,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110808,2.5139999389648438
32,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110510,2.5139999389648438
33,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110908,2.5139999389648438
34,0.0,0,1811797201.0,1811797203.514,Delhi-KinoSat_111009,2.5139999389648438
35,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110503,2.5139999389648438
36,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110304,2.5139999389648438
37,0.0,0,1811797201.0,1811797203.514,Magadan2-KinoSat_110409,2.5139999389648438
38,0.0,0,1811797201.0,1811797203.514,Magadan1-KinoSat_110808,2.5139999389648438
39,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110909,2.5139999389648438
40,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_111008,2.5139999389648438
41,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110908,2.5139999389648438
42,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110809,2.5139999389648438
43,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110809,2.5139999389648438
44,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110510,2.5139999389648438
45,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110410,2.5139999389648438
46,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_111008,2.5139999389648438
47,0.0,0,1811797201.0,1811797203.514,Irkutsk-KinoSat_111008,2.5139999389648438
48,0.0,0,1811797201.0,1811797203.514,Magadan2-KinoSat_110808,2.5139999389648438
49,0.0,0,1811797201.0,1811797203.514,Magadan2-KinoSat_110509,2.5139999389648438
50,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110410,2.5139999389648438
51,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110401,2.5139999389648438
52,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110709,2.5139999389648438
53,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110709,2.5139999389648438
54,0.0,0,1811797201.0,1811797203.514,Magadan2-KinoSat_110708,2.5139999389648438
55,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110510,2.5139999389648438
56,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110610,2.5139999389648438
57,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110301,2.5139999389648438
58,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110609,2.5139999389648438
59,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110510,2.5139999389648438
60,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110602,2.5139999389648438
61,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110809,2.5139999389648438
62,0.0,0,1811797201.0,1811797203.514,Delhi-KinoSat_110909,2.5139999389648438
63,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110709,2.5139999389648438
64,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110501,2.5139999389648438
65,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_110709,2.5139999389648438
66,0.0,0,1811797201.0,1811797203.514,CapeTown-KinoSat_110603,2.5139999389648438
67,0.0,0,1811797201.0,1811797203.514,Novosib-KinoSat_111008,2.5139999389648438
68,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110609,2.5139999389648438
69,0.0,0,1811797201.0,1811797203.514,Murmansk2-KinoSat_110401,2.5139999389648438
70,0.0,0,1811797201.0,1811797203.514,Magadan1-KinoSat_110708,2.5139999389648438
71,0.0,0,1811797201.0,1811797203.514,Irkutsk-KinoSat_110908,2.5139999389648438
72,0.0,0,1811797201.0,1811797203.514,Norilsk-KinoSat_110609,2.5139999389648438
73,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110708,2.5139999389648438
74,0.0,0,1811797201.0,1811797203.514,Anadyr2-KinoSat_110907,2.5139999389648438
75,0.0,0,1811797201.0,1811797203.514,Moscow-KinoSat_110610,2.5139999389648438
76,0.0,0,1811797201.0,1811797203.514,Murmansk1-KinoSat_110610,2.5139999389648438
77,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110409,4.332000017166138
78,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110809,4.332000017166138
79,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110610,4.332000017166138
80,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110908,4.332000017166138
81,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110410,4.332000017166138
82,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110404,4.332000017166138
83,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110403,4.332000017166138
84,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110301,4.332000017166138
85,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_110509,4.332000017166138
86,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110510,4.332000017166138
87,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110609,4.332000017166138
88,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_111008,4.332000017166138
89,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_110409,4.332000017166138
90,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110808,4.332000017166138
91,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_110310,4.332000017166138
92,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110710,4.332000017166138
93,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110301,4.332000017166138
94,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110509,4.332000017166138
95,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110608,4.332000017166138
96,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110709,4.332000017166138
97,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_111007,4.332000017166138
98,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110909,4.332000017166138
99,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110310,4.332000017166138
100,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110401,4.332000017166138
101,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110809,4.332000017166138
102,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110908,4.332000017166138
103,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110301,4.332000017166138
104,0.0,0,1811797203.792,1811797208.124,RioGallegos-KinoSat_111003,4.332000017166138
105,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_110310,4.332000017166138
106,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_111008,4.332000017166138
107,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_111007,4.332000017166138
108,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110702,4.332000017166138
109,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110808,4.332000017166138
110,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110510,4.332000017166138
111,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110908,4.332000017166138
112,0.0,0,1811797203.792,1811797208.124,Delhi-KinoSat_111009,4.332000017166138
113,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110503,4.332000017166138
114,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110304,4.332000017166138
115,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_110409,4.332000017166138
116,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_110808,4.332000017166138
117,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110909,4.332000017166138
118,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_111008,4.332000017166138
119,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110908,4.332000017166138
120,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_111007,4.332000017166138
121,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110809,4.332000017166138
122,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110809,4.332000017166138
123,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110510,4.332000017166138
124,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110410,4.332000017166138
125,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_111008,4.332000017166138
126,0.0,0,1811797203.792,1811797208.124,Irkutsk-KinoSat_111008,4.332000017166138
127,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_110808,4.332000017166138
128,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_110509,4.332000017166138
129,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_111007,4.332000017166138
130,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110410,4.332000017166138
131,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110401,4.332000017166138
132,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110709,4.332000017166138
133,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110709,4.332000017166138
134,0.0,0,1811797203.792,1811797208.124,Magadan2-KinoSat_110708,4.332000017166138
135,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110510,4.332000017166138
136,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110610,4.332000017166138
137,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110301,4.332000017166138
138,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110609,4.332000017166138
139,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110510,4.332000017166138
140,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110602,4.332000017166138
141,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110809,4.332000017166138
142,0.0,0,1811797203.792,1811797208.124,Delhi-KinoSat_110909,4.332000017166138
143,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110709,4.332000017166138
144,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110501,4.332000017166138
145,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_110709,4.332000017166138
146,0.0,0,1811797203.792,1811797208.124,CapeTown-KinoSat_110603,4.332000017166138
147,0.0,0,1811797203.792,1811797208.124,Novosib-KinoSat_111008,4.332000017166138
148,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110609,4.332000017166138
149,0.0,0,1811797203.792,1811797208.124,Murmansk2-KinoSat_110401,4.332000017166138
150,0.0,0,1811797203.792,1811797208.124,Magadan1-KinoSat_110708,4.332000017166138
151,0.0,0,1811797203.792,1811797208.124,Irkutsk-KinoSat_110908,4.332000017166138
152,0.0,0,1811797203.792,1811797208.124,Norilsk-KinoSat_110609,4.332000017166138
153,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110708,4.332000017166138
154,0.0,0,1811797203.792,1811797208.124,Anadyr2-KinoSat_110907,4.332000017166138
155,0.0,0,1811797203.792,1811797208.124,Moscow-KinoSat_110610,4.332000017166138
156,0.0,0,1811797203.792,1811797208.124,Murmansk1-KinoSat_110610,4.332000017166138
157,0.0,0,1811797208.124,1811797211.664,Anadyr2-KinoSat_110409,3.5399999618530273
158,0.0,0,1811797208.124,1811797211.664,Murmansk2-KinoSat_110809,3.5399999618530273
159,0.0,0,1811797208.124,1811797211.664,Novosib-KinoSat_110610,3.5399999618530273
160,0.0,0,1811797208.124,1811797211.664,Norilsk-KinoSat_110908,3.5399999618530273
