,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1811970078.155,1811970119.616,Anadyr2-KinoSat_110601,41.460999965667725
1,0.0,0,1811970078.155,1811970119.616,Novosib-KinoSat_110602,41.460999965667725
2,0.0,0,1811970078.155,1811970119.616,Magadan1-KinoSat_110601,41.460999965667725
3,0.0,0,1811970078.155,1811970119.616,Murmansk1-KinoSat_110602,41.460999965667725
4,0.0,0,1811970078.155,1811970119.616,Norilsk-KinoSat_110602,41.460999965667725
5,0.0,0,1811970078.155,1811970119.616,Moscow-KinoSat_110602,41.460999965667725
6,0.0,0,1811970078.155,1811970119.616,Murmansk2-KinoSat_110602,41.460999965667725
7,0.0,0,1811970078.155,1811970119.616,Magadan2-KinoSat_110601,41.460999965667725
8,0.0,0,1811970119.616,1811970156.651,Anadyr2-KinoSat_110601,37.03500008583069
9,0.0,0,1811970119.616,1811970156.651,Novosib-KinoSat_110602,37.03500008583069
10,0.0,0,1811970119.616,1811970156.651,Magadan1-KinoSat_110601,37.03500008583069
11,0.0,0,1811970119.616,1811970156.651,Murmansk1-KinoSat_110602,37.03500008583069
12,0.0,0,1811970119.616,1811970156.651,Norilsk-KinoSat_110602,37.03500008583069
13,0.0,0,1811970119.616,1811970156.651,Moscow-KinoSat_110602,37.03500008583069
14,0.0,0,1811970119.616,1811970156.651,Murmansk2-KinoSat_110602,37.03500008583069
15,0.0,0,1811970119.616,1811970156.651,Norilsk-KinoSat_110601,37.03500008583069
16,0.0,0,1811970119.616,1811970156.651,Magadan2-KinoSat_110601,37.03500008583069
17,0.0,0,1811970156.651,1811970260.461,Anadyr2-KinoSat_110601,103.80999994277954
18,0.0,0,1811970156.651,1811970260.461,Anadyr2-KinoSat_110610,103.80999994277954
19,0.0,0,1811970156.651,1811970260.461,Novosib-KinoSat_110602,103.80999994277954
20,0.0,0,1811970156.651,1811970260.461,Magadan1-KinoSat_110601,103.80999994277954
21,0.0,0,1811970156.651,1811970260.461,Murmansk1-KinoSat_110602,103.80999994277954
