,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812229220.411,1812229324.329,Magadan1-KinoSat_110605,103.91799998283386
1,0.0,0,1812229220.411,1812229324.329,Norilsk-KinoSat_110606,103.91799998283386
2,0.0,0,1812229220.411,1812229324.329,Novosib-KinoSat_110606,103.91799998283386
3,0.0,0,1812229220.411,1812229324.329,Norilsk-KinoSat_110605,103.91799998283386
4,0.0,0,1812229220.411,1812229324.329,Anadyr2-KinoSat_110604,103.91799998283386
5,0.0,0,1812229220.411,1812229324.329,Murmansk2-KinoSat_110606,103.91799998283386
6,0.0,0,1812229220.411,1812229324.329,Anadyr2-KinoSat_110605,103.91799998283386
7,0.0,0,1812229220.411,1812229324.329,Magadan2-KinoSat_110605,103.91799998283386
8,0.0,0,1812229220.411,1812229324.329,Moscow-KinoSat_110606,103.91799998283386
9,0.0,0,1812229220.411,1812229324.329,Murmansk1-KinoSat_110606,103.91799998283386
10,0.0,0,1812229324.329,1812229331.756,Magadan1-KinoSat_110605,7.427000045776367
11,0.0,0,1812229324.329,1812229331.756,Novosib-KinoSat_110606,7.427000045776367
12,0.0,0,1812229324.329,1812229331.756,Norilsk-KinoSat_110605,7.427000045776367
13,0.0,0,1812229324.329,1812229331.756,Anadyr2-KinoSat_110604,7.427000045776367
14,0.0,0,1812229324.329,1812229331.756,Murmansk2-KinoSat_110606,7.427000045776367
15,0.0,0,1812229324.329,1812229331.756,Anadyr2-KinoSat_110605,7.427000045776367
16,0.0,0,1812229324.329,1812229331.756,Magadan2-KinoSat_110605,7.427000045776367
17,0.0,0,1812229324.329,1812229331.756,Moscow-KinoSat_110606,7.427000045776367
18,0.0,0,1812229324.329,1812229331.756,Murmansk1-KinoSat_110606,7.427000045776367
19,0.0,0,1812229331.756,1812229347.991,Magadan1-KinoSat_110605,16.234999895095825
20,0.0,0,1812229331.756,1812229347.991,Murmansk1-KinoSat_110605,16.234999895095825
21,0.0,0,1812229331.756,1812229347.991,Novosib-KinoSat_110606,16.234999895095825
22,0.0,0,1812229331.756,1812229347.991,Murmansk2-KinoSat_110605,16.234999895095825
