,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812661292.904,1812661334.223,Anadyr2-KinoSat_110601,41.319000005722046
1,0.0,0,1812661292.904,1812661334.223,Novosib-KinoSat_110602,41.319000005722046
2,0.0,0,1812661292.904,1812661334.223,Magadan1-KinoSat_110601,41.319000005722046
3,0.0,0,1812661292.904,1812661334.223,Murmansk1-KinoSat_110602,41.319000005722046
4,0.0,0,1812661292.904,1812661334.223,Norilsk-KinoSat_110602,41.319000005722046
5,0.0,0,1812661292.904,1812661334.223,Moscow-KinoSat_110602,41.319000005722046
6,0.0,0,1812661292.904,1812661334.223,Murmansk2-KinoSat_110602,41.319000005722046
7,0.0,0,1812661292.904,1812661334.223,Magadan2-KinoSat_110601,41.319000005722046
8,0.0,0,1812661334.223,1812661371.17,Anadyr2-KinoSat_110601,36.94700002670288
9,0.0,0,1812661334.223,1812661371.17,Novosib-KinoSat_110602,36.94700002670288
10,0.0,0,1812661334.223,1812661371.17,Magadan1-KinoSat_110601,36.94700002670288
11,0.0,0,1812661334.223,1812661371.17,Murmansk1-KinoSat_110602,36.94700002670288
12,0.0,0,1812661334.223,1812661371.17,Norilsk-KinoSat_110602,36.94700002670288
13,0.0,0,1812661334.223,1812661371.17,Moscow-KinoSat_110602,36.94700002670288
14,0.0,0,1812661334.223,1812661371.17,Murmansk2-KinoSat_110602,36.94700002670288
15,0.0,0,1812661334.223,1812661371.17,Norilsk-KinoSat_110601,36.94700002670288
16,0.0,0,1812661334.223,1812661371.17,Magadan2-KinoSat_110601,36.94700002670288
17,0.0,0,1812661371.17,1812661474.977,Anadyr2-KinoSat_110601,103.8069999217987
18,0.0,0,1812661371.17,1812661474.977,Anadyr2-KinoSat_110610,103.8069999217987
19,0.0,0,1812661371.17,1812661474.977,Novosib-KinoSat_110602,103.8069999217987
20,0.0,0,1812661371.17,1812661474.977,Magadan1-KinoSat_110601,103.8069999217987
21,0.0,0,1812661371.17,1812661474.977,Murmansk1-KinoSat_110602,103.8069999217987
22,0.0,0,1812661371.17,1812661474.977,Norilsk-KinoSat_110602,103.8069999217987
23,0.0,0,1812661371.17,1812661474.977,Moscow-KinoSat_110602,103.8069999217987
24,0.0,0,1812661371.17,1812661474.977,Murmansk2-KinoSat_110602,103.8069999217987
25,0.0,0,1812661371.17,1812661474.977,Norilsk-KinoSat_110601,103.8069999217987
26,0.0,0,1812661371.17,1812661474.977,Magadan2-KinoSat_110601,103.8069999217987
27,0.0,0,1812661474.977,1812661484.882,Anadyr2-KinoSat_110601,9.90499997138977
28,0.0,0,1812661474.977,1812661484.882,Anadyr2-KinoSat_110610,9.90499997138977
29,0.0,0,1812661474.977,1812661484.882,Novosib-KinoSat_110602,9.90499997138977
30,0.0,0,1812661474.977,1812661484.882,Magadan1-KinoSat_110601,9.90499997138977
31,0.0,0,1812661474.977,1812661484.882,Murmansk1-KinoSat_110602,9.90499997138977
32,0.0,0,1812661474.977,1812661484.882,Moscow-KinoSat_110602,9.90499997138977
33,0.0,0,1812661474.977,1812661484.882,Murmansk2-KinoSat_110602,9.90499997138977
