,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812574827.669,1812574931.587,Norilsk-KinoSat_110610,103.91799998283386
1,0.0,0,1812574827.669,1812574931.587,Magadan2-KinoSat_110610,103.91799998283386
2,0.0,0,1812574827.669,1812574931.587,Novosib-KinoSat_110601,103.91799998283386
3,0.0,0,1812574827.669,1812574931.587,Anadyr2-KinoSat_110610,103.91799998283386
4,0.0,0,1812574827.669,1812574931.587,Murmansk1-KinoSat_110601,103.91799998283386
5,0.0,0,1812574827.669,1812574931.587,Moscow-KinoSat_110601,103.91799998283386
6,0.0,0,1812574827.669,1812574931.587,Norilsk-KinoSat_110601,103.91799998283386
7,0.0,0,1812574827.669,1812574931.587,Murmansk2-KinoSat_110601,103.91799998283386
8,0.0,0,1812574827.669,1812574931.587,Anadyr2-KinoSat_110609,103.91799998283386
9,0.0,0,1812574827.669,1812574931.587,Magadan1-KinoSat_110610,103.91799998283386
10,0.0,0,1812574931.587,1812574939.089,Norilsk-KinoSat_110610,7.502000093460083
11,0.0,0,1812574931.587,1812574939.089,Magadan2-KinoSat_110610,7.502000093460083
12,0.0,0,1812574931.587,1812574939.089,Novosib-KinoSat_110601,7.502000093460083
13,0.0,0,1812574931.587,1812574939.089,Anadyr2-KinoSat_110610,7.502000093460083
14,0.0,0,1812574931.587,1812574939.089,Murmansk1-KinoSat_110601,7.502000093460083
15,0.0,0,1812574931.587,1812574939.089,Moscow-KinoSat_110601,7.502000093460083
16,0.0,0,1812574931.587,1812574939.089,Murmansk2-KinoSat_110601,7.502000093460083
17,0.0,0,1812574931.587,1812574939.089,Anadyr2-KinoSat_110609,7.502000093460083
18,0.0,0,1812574931.587,1812574939.089,Magadan1-KinoSat_110610,7.502000093460083
19,0.0,0,1812574939.089,1812574955.329,Norilsk-KinoSat_110610,16.240000009536743
20,0.0,0,1812574939.089,1812574955.329,Magadan2-KinoSat_110610,16.240000009536743
21,0.0,0,1812574939.089,1812574955.329,Novosib-KinoSat_110601,16.240000009536743
22,0.0,0,1812574939.089,1812574955.329,Anadyr2-KinoSat_110610,16.240000009536743
23,0.0,0,1812574939.089,1812574955.329,Murmansk1-KinoSat_110601,16.240000009536743
24,0.0,0,1812574939.089,1812574955.329,Moscow-KinoSat_110601,16.240000009536743
25,0.0,0,1812574939.089,1812574955.329,Murmansk2-KinoSat_110610,16.240000009536743
26,0.0,0,1812574939.089,1812574955.329,Murmansk1-KinoSat_110610,16.240000009536743
27,0.0,0,1812574939.089,1812574955.329,Murmansk2-KinoSat_110601,16.240000009536743
28,0.0,0,1812574939.089,1812574955.329,Anadyr2-KinoSat_110609,16.240000009536743
29,0.0,0,1812574939.089,1812574955.329,Magadan1-KinoSat_110610,16.240000009536743
30,0.0,0,1812574955.329,1812574987.134,Norilsk-KinoSat_110610,31.805000066757202
31,0.0,0,1812574955.329,1812574987.134,Novosib-KinoSat_110601,31.805000066757202
32,0.0,0,1812574955.329,1812574987.134,Anadyr2-KinoSat_110610,31.805000066757202
33,0.0,0,1812574955.329,1812574987.134,Murmansk1-KinoSat_110601,31.805000066757202
34,0.0,0,1812574955.329,1812574987.134,Moscow-KinoSat_110601,31.805000066757202
