,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812402015.335,1812402042.562,Moscow-KinoSat_110609,27.22699999809265
1,0.0,0,1812402015.335,1812402042.562,Anadyr2-KinoSat_110607,27.22699999809265
2,0.0,0,1812402015.335,1812402042.562,Norilsk-KinoSat_110608,27.22699999809265
3,0.0,0,1812402015.335,1812402042.562,Magadan1-KinoSat_110607,27.22699999809265
4,0.0,0,1812402015.335,1812402042.562,Magadan2-KinoSat_110607,27.22699999809265
5,0.0,0,1812402015.335,1812402042.562,Novosib-KinoSat_110608,27.22699999809265
6,0.0,0,1812402015.335,1812402042.562,Murmansk1-KinoSat_110608,27.22699999809265
7,0.0,0,1812402015.335,1812402042.562,Murmansk2-KinoSat_110608,27.22699999809265
8,0.0,0,1812402042.562,1812402232.64,Moscow-KinoSat_110609,190.07800006866455
9,0.0,0,1812402042.562,1812402232.64,Anadyr2-KinoSat_110607,190.07800006866455
10,0.0,0,1812402042.562,1812402232.64,Norilsk-KinoSat_110608,190.07800006866455
11,0.0,0,1812402042.562,1812402232.64,Magadan1-KinoSat_110607,190.07800006866455
12,0.0,0,1812402042.562,1812402232.64,Magadan2-KinoSat_110607,190.07800006866455
13,0.0,0,1812402042.562,1812402232.64,Novosib-KinoSat_110608,190.07800006866455
14,0.0,0,1812402042.562,1812402232.64,Moscow-KinoSat_110608,190.07800006866455
15,0.0,0,1812402042.562,1812402232.64,Murmansk1-KinoSat_110608,190.07800006866455
16,0.0,0,1812402042.562,1812402232.64,Murmansk2-KinoSat_110608,190.07800006866455
17,0.0,0,1812402232.64,1812402271.88,Anadyr2-KinoSat_110607,39.24000000953674
18,0.0,0,1812402232.64,1812402271.88,Norilsk-KinoSat_110608,39.24000000953674
19,0.0,0,1812402232.64,1812402271.88,Magadan1-KinoSat_110607,39.24000000953674
20,0.0,0,1812402232.64,1812402271.88,Magadan2-KinoSat_110607,39.24000000953674
21,0.0,0,1812402232.64,1812402271.88,Novosib-KinoSat_110608,39.24000000953674
22,0.0,0,1812402232.64,1812402271.88,Moscow-KinoSat_110608,39.24000000953674
23,0.0,0,1812402232.64,1812402271.88,Murmansk1-KinoSat_110608,39.24000000953674
24,0.0,0,1812402232.64,1812402271.88,Murmansk2-KinoSat_110608,39.24000000953674
25,0.0,0,1812402271.88,1812402307.471,Anadyr2-KinoSat_110607,35.59099984169006
26,0.0,0,1812402271.88,1812402307.471,Norilsk-KinoSat_110608,35.59099984169006
27,0.0,0,1812402271.88,1812402307.471,Magadan1-KinoSat_110607,35.59099984169006
28,0.0,0,1812402271.88,1812402307.471,Magadan2-KinoSat_110607,35.59099984169006
29,0.0,0,1812402271.88,1812402307.471,Novosib-KinoSat_110608,35.59099984169006
30,0.0,0,1812402271.88,1812402307.471,Moscow-KinoSat_110608,35.59099984169006
31,0.0,0,1812402271.88,1812402307.471,Murmansk1-KinoSat_110608,35.59099984169006
32,0.0,0,1812402271.88,1812402307.471,Norilsk-KinoSat_110607,35.59099984169006
33,0.0,0,1812402271.88,1812402307.471,Murmansk2-KinoSat_110608,35.59099984169006
34,0.0,0,1812402307.471,1812402411.089,Anadyr2-KinoSat_110606,103.61800003051758
35,0.0,0,1812402307.471,1812402411.089,Anadyr2-KinoSat_110607,103.61800003051758
36,0.0,0,1812402307.471,1812402411.089,Norilsk-KinoSat_110608,103.61800003051758
37,0.0,0,1812402307.471,1812402411.089,Magadan1-KinoSat_110607,103.61800003051758
38,0.0,0,1812402307.471,1812402411.089,Magadan2-KinoSat_110607,103.61800003051758
39,0.0,0,1812402307.471,1812402411.089,Novosib-KinoSat_110608,103.61800003051758
40,0.0,0,1812402307.471,1812402411.089,Moscow-KinoSat_110608,103.61800003051758
41,0.0,0,1812402307.471,1812402411.089,Murmansk1-KinoSat_110608,103.61800003051758
42,0.0,0,1812402307.471,1812402411.089,Norilsk-KinoSat_110607,103.61800003051758
43,0.0,0,1812402307.471,1812402411.089,Murmansk2-KinoSat_110608,103.61800003051758
44,0.0,0,1812402411.089,1812402423.347,Anadyr2-KinoSat_110606,12.257999897003174
45,0.0,0,1812402411.089,1812402423.347,Anadyr2-KinoSat_110607,12.257999897003174
46,0.0,0,1812402411.089,1812402423.347,Magadan1-KinoSat_110607,12.257999897003174
47,0.0,0,1812402411.089,1812402423.347,Magadan2-KinoSat_110607,12.257999897003174
48,0.0,0,1812402411.089,1812402423.347,Novosib-KinoSat_110608,12.257999897003174
49,0.0,0,1812402411.089,1812402423.347,Moscow-KinoSat_110608,12.257999897003174
50,0.0,0,1812402411.089,1812402423.347,Murmansk1-KinoSat_110608,12.257999897003174
51,0.0,0,1812402411.089,1812402423.347,Norilsk-KinoSat_110607,12.257999897003174
52,0.0,0,1812402411.089,1812402423.347,Murmansk2-KinoSat_110608,12.257999897003174
53,0.0,0,1812402423.347,1812402439.546,Anadyr2-KinoSat_110606,16.199000120162964
54,0.0,0,1812402423.347,1812402439.546,Anadyr2-KinoSat_110607,16.199000120162964
55,0.0,0,1812402423.347,1812402439.546,Magadan1-KinoSat_110607,16.199000120162964
56,0.0,0,1812402423.347,1812402439.546,Magadan2-KinoSat_110607,16.199000120162964
57,0.0,0,1812402423.347,1812402439.546,Novosib-KinoSat_110608,16.199000120162964
58,0.0,0,1812402423.347,1812402439.546,Moscow-KinoSat_110608,16.199000120162964
