,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812575059.135,1812575326.473,Moscow-KinoSat_110601,267.3380000591278
1,0.0,0,1812580319.491,1812580819.491,Moscow-KinoSat_110601,500.0
2,0.0,0,1812580819.491,1812581033.816,Moscow-KinoSat_110601,214.32500004768372
3,1.0,74827,1812585600.0,1812585746.146,Russia-KinoSat_110601,146.14599990844727
4,1.0,-14512,1812586115.3,1812586568.806,Moscow-KinoSat_110601,453.50600004196167
5,0.0,0,1812591089.798,1812591570.231,Russia-KinoSat_110601,480.43299984931946
6,1.0,29724,1812591590.878,1812591648.934,Russia-KinoSat_110601,58.055999994277954
7,0.0,0,1812596961.223,1812597405.792,Russia-KinoSat_110601,444.56900000572205
8,1.0,95970,1812602765.689,1812602953.129,Russia-KinoSat_110601,187.44000005722046
9,0.0,0,1812602953.129,1812603117.344,Moscow-KinoSat_110601,164.2150001525879
10,1.0,84078,1812602953.129,1812603117.344,Russia-KinoSat_110601,164.2150001525879
11,1.0,-239,1812603117.344,1812603124.808,Moscow-KinoSat_110601,7.46399998664856
12,0.0,0,1812603124.808,1812603169.416,Moscow-KinoSat_110601,44.60799980163574
13,1.0,22839,1812603124.808,1812603169.416,Russia-KinoSat_110601,44.60799980163574
14,1.0,-3789,1812603169.416,1812603287.822,Moscow-KinoSat_110601,118.4060001373291
15,1.0,-7005,1812608436.001,1812608654.903,Moscow-KinoSat_110601,218.90200018882751
16,0.0,0,1812608654.903,1812608900.066,Moscow-KinoSat_110601,245.16299986839294
17,1.0,125524,1812608654.903,1812608900.066,Russia-KinoSat_110601,245.16299986839294
18,1.0,-6412,1812608900.066,1812609100.418,Moscow-KinoSat_110601,200.35199999809265
19,1.0,-6101,1812614095.91,1812614286.582,Moscow-KinoSat_110601,190.67199993133545
20,0.4253253264505908,-5097,1812614286.582,1812614661.092,Moscow-KinoSat_110601,374.50999999046326
21,0.5746746735494094,110193,1812614286.582,1812614661.092,Russia-KinoSat_110601,374.50999999046326
22,1.0,-6688,1812614661.092,1812614870.106,Moscow-KinoSat_110601,209.01399993896484
23,1.0,-16000,1812619945.648,1812620445.648,Moscow-KinoSat_110601,500.0
24,1.0,-4727,1812620445.648,1812620593.357,Moscow-KinoSat_110601,147.70900011062622
25,1.0,-16000,1812655968.324,1812656468.324,Moscow-KinoSat_110601,500.0
26,1.0,-3144,1812656468.324,1812656566.561,Moscow-KinoSat_110601,98.23700022697449
