,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1812057584.745,1812058084.745,Moscow-KinoSat_110601,500.0
1,0.0,0,1812058084.745,1812058359.026,Moscow-KinoSat_110601,274.2810001373291
2,0.0,0,1812063353.651,1812063853.651,Moscow-KinoSat_110601,500.0
3,0.0,0,1812063853.651,1812064023.08,Moscow-KinoSat_110601,169.42899990081787
4,1.0,106543,1812068552.834,1812068760.925,Russia-KinoSat_110601,208.09099984169006
5,1.0,-11091,1812069164.33,1812069510.922,Moscow-KinoSat_110601,346.5920000076294
6,0.0,0,1812074184.998,1812074612.742,Russia-KinoSat_110601,427.7440001964569
7,1.0,31021,1812074613.781,1812074674.369,Russia-KinoSat_110601,60.58800005912781
8,0.32965001356746393,67494,1812080020.097,1812080419.991,Russia-KinoSat_110601,399.89400005340576
9,1.0,26665,1812085841.541,1812085893.62,Russia-KinoSat_110601,52.0789999961853
10,0.0,0,1812085893.62,1812086098.202,Moscow-KinoSat_110601,204.58200001716614
11,1.0,104746,1812085893.62,1812086098.202,Russia-KinoSat_110601,204.58200001716614
12,1.0,-35,1812086098.202,1812086099.295,Moscow-KinoSat_110601,1.0930001735687256
13,0.0,0,1812086099.295,1812086165.226,Moscow-KinoSat_110601,65.93099999427795
14,1.0,33756,1812086099.295,1812086165.226,Russia-KinoSat_110601,65.93099999427795
15,1.0,-5521,1812086165.226,1812086337.77,Moscow-KinoSat_110601,172.54399991035461
16,1.0,-7081,1812091424.254,1812091645.53,Moscow-KinoSat_110601,221.27600002288818
17,0.0,0,1812091645.53,1812091915.53,Moscow-KinoSat_110601,270.0
18,1.0,138240,1812091645.53,1812091915.53,Russia-KinoSat_110601,270.0
19,1.0,-7015,1812091915.53,1812092134.752,Moscow-KinoSat_110601,219.2220001220703
20,1.0,-13031,1812097127.328,1812097534.546,Moscow-KinoSat_110601,407.21799993515015
21,0.0,0,1812097534.546,1812097603.509,Moscow-KinoSat_110601,68.96300005912781
22,1.0,35309,1812097534.546,1812097603.509,Russia-KinoSat_110601,68.96300005912781
23,1.0,-9359,1812097603.509,1812097895.988,Moscow-KinoSat_110601,292.47899985313416
24,1.0,-16000,1812103038.867,1812103538.867,Moscow-KinoSat_110601,500.0
25,1.0,-1823,1812103538.867,1812103595.835,Moscow-KinoSat_110601,56.96799993515015
26,1.0,-16000,1812138975.455,1812139475.455,Moscow-KinoSat_110601,500.0
27,1.0,-5614,1812139475.455,1812139650.876,Moscow-KinoSat_110601,175.4210000038147
