,is_used_opportunity,transfered_data,start_datetime,end_datetime,origin,duration
0,0.0,0,1811970464.264,1811970964.264,Moscow-KinoSat_110601,500.0
1,0.0,0,1811970964.264,1811971236.871,Moscow-KinoSat_110601,272.60700011253357
2,0.0,0,1811976228.98,1811976728.98,Moscow-KinoSat_110601,500.0
3,0.0,0,1811976728.98,1811976922.541,Moscow-KinoSat_110601,193.5609998703003
4,1.0,120382,1811981415.764,1811981650.886,Russia-KinoSat_110601,235.12199997901917
5,1.0,-12913,1811982031.292,1811982434.844,Moscow-KinoSat_110601,403.55200004577637
6,0.0,0,1811987043.953,1811987483.546,Russia-KinoSat_110601,439.59299993515015
7,1.0,30731,1811987495.789,1811987555.811,Russia-KinoSat_110601,60.0220000743866
8,0.0,0,1811992873.502,1811993312.38,Russia-KinoSat_110601,438.87800002098083
9,1.0,60068,1811998696.875,1811998814.195,Russia-KinoSat_110601,117.3199999332428
10,0.0,0,1811998814.195,1811998981.167,Moscow-KinoSat_110601,166.9720001220703
11,1.0,85490,1811998814.195,1811998981.167,Russia-KinoSat_110601,166.9720001220703
12,1.0,-308,1811998981.167,1811998990.783,Moscow-KinoSat_110601,9.615999937057495
13,0.0,0,1811998990.783,1811999061.662,Moscow-KinoSat_110601,70.87899994850159
14,0.9999999999999998,36290,1811998990.783,1811999061.662,Russia-KinoSat_110601,70.87899994850159
15,1.0,-4639,1811999061.662,1811999206.626,Moscow-KinoSat_110601,144.96399998664856
16,1.0,-6060,1812004321.621,1812004511.0,Moscow-KinoSat_110601,189.3789999485016
17,0.3254639000745466,-3071,1812004511.0,1812004805.819,Moscow-KinoSat_110601,294.81900000572205
18,0.6745360999254533,101820,1812004511.0,1812004805.819,Russia-KinoSat_110601,294.81900000572205
19,1.0,-6549,1812004805.819,1812005010.477,Moscow-KinoSat_110601,204.6579999923706
20,1.0,-6965,1812010002.824,1812010220.472,Moscow-KinoSat_110601,217.64800000190735
21,0.0,0,1812010220.472,1812010240.818,Moscow-KinoSat_110601,20.34600019454956
22,1.0,10417,1812010220.472,1812010240.818,Russia-KinoSat_110601,20.34600019454956
23,1.0,-2413,1812010240.818,1812010316.241,Moscow-KinoSat_110601,75.4229998588562
24,0.0,0,1812010316.241,1812010507.101,Moscow-KinoSat_110601,190.8600001335144
25,1.0,97720,1812010316.241,1812010507.101,Russia-KinoSat_110601,190.8600001335144
26,1.0,-8607,1812010507.101,1812010776.067,Moscow-KinoSat_110601,268.96599984169006
27,1.0,-16000,1812015881.793,1812016381.793,Moscow-KinoSat_110601,500.0
28,1.0,-3429,1812016381.793,1812016488.948,Moscow-KinoSat_110601,107.15499997138977
29,1.0,-16000,1812051863.363,1812052363.363,Moscow-KinoSat_110601,500.0
30,1.0,-4493,1812052363.363,1812052503.758,Moscow-KinoSat_110601,140.3949999809265
